16:13:27.508 WARN  [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:13:27.596 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsService
16:13:28.241 INFO  [main] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
16:13:29.089 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
16:13:29.114 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
16:13:29.130 INFO  [main] c.l.project.ProjectApplication - Started ProjectApplication in 11.807 seconds (process running for 12.243)
16:13:34.599 INFO  [http-nio-8080-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
16:13:34.599 INFO  [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
16:13:34.603 INFO  [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
16:23:47.662 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:23:47.666 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
16:23:47.702 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
16:23:53.018 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
16:23:53.109 INFO  [main] c.l.project.ProjectApplication - Starting ProjectApplication using Java 21 with PID 19948 (C:\2440540\JFS Training Project\Library-Management\target\classes started by 2440540 in C:\2440540\JFS Training Project\Library-Management)
16:23:53.109 DEBUG [main] c.l.project.ProjectApplication - Running with Spring Boot v3.3.1, Spring v6.1.10
16:23:53.115 INFO  [main] c.l.project.ProjectApplication - No active profile set, falling back to 1 default profile: "default"
16:23:54.449 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:23:54.544 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 90 ms. Found 12 JPA repository interfaces.
16:23:55.631 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
16:23:55.647 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
16:23:55.647 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
16:23:55.647 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.25]
16:23:55.728 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
16:23:55.728 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2544 ms
16:23:56.164 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:23:56.277 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
16:23:56.324 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:23:56.610 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:23:56.641 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
16:23:56.969 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@9825465
16:23:56.973 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
16:23:57.020 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
16:23:58.180 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:24:00.220 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:24:00.980 INFO  [main] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
16:24:02.113 WARN  [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:24:02.202 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsService
16:24:02.890 INFO  [main] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
16:24:04.059 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
16:24:04.114 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
16:24:04.129 INFO  [main] c.l.project.ProjectApplication - Started ProjectApplication in 11.693 seconds (process running for 12.16)
16:24:11.172 INFO  [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
16:24:11.172 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
16:24:11.172 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
16:26:14.683 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:26:14.687 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
16:26:14.752 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
16:26:19.379 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
16:26:19.436 INFO  [main] c.l.project.ProjectApplication - Starting ProjectApplication using Java 21 with PID 11340 (C:\2440540\JFS Training Project\Library-Management\target\classes started by 2440540 in C:\2440540\JFS Training Project\Library-Management)
16:26:19.436 DEBUG [main] c.l.project.ProjectApplication - Running with Spring Boot v3.3.1, Spring v6.1.10
16:26:19.436 INFO  [main] c.l.project.ProjectApplication - No active profile set, falling back to 1 default profile: "default"
16:26:20.849 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:26:20.960 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 93 ms. Found 12 JPA repository interfaces.
16:26:21.967 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
16:26:21.983 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
16:26:21.983 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
16:26:21.983 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.25]
16:26:22.062 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
16:26:22.062 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2521 ms
16:26:22.585 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:26:22.709 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
16:26:22.784 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:26:23.152 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:26:23.190 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
16:26:23.543 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@67f266bd
16:26:23.548 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
16:26:23.630 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
16:26:24.881 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:26:26.807 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:26:28.289 INFO  [main] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
16:26:29.286 WARN  [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:26:29.366 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsService
16:26:30.093 INFO  [main] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
16:26:30.942 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
16:26:30.952 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
16:26:30.976 INFO  [main] c.l.project.ProjectApplication - Started ProjectApplication in 12.175 seconds (process running for 12.653)
16:26:45.601 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:26:45.601 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
16:26:45.653 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
16:26:51.305 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
16:26:51.388 INFO  [main] c.l.project.ProjectApplication - Starting ProjectApplication using Java 21 with PID 13272 (C:\2440540\JFS Training Project\Library-Management\target\classes started by 2440540 in C:\2440540\JFS Training Project\Library-Management)
16:26:51.388 DEBUG [main] c.l.project.ProjectApplication - Running with Spring Boot v3.3.1, Spring v6.1.10
16:26:51.388 INFO  [main] c.l.project.ProjectApplication - No active profile set, falling back to 1 default profile: "default"
16:26:52.916 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:26:53.028 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 99 ms. Found 12 JPA repository interfaces.
16:26:54.331 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
16:26:54.347 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
16:26:54.347 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
16:26:54.347 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.25]
16:26:54.474 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
16:26:54.474 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3034 ms
16:26:55.131 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:26:55.283 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
16:26:55.365 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:26:55.800 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:26:55.828 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
16:26:56.168 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@afb7b03
16:26:56.171 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
16:26:56.247 WARN  [main] org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
16:26:57.610 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:26:59.436 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:27:00.395 INFO  [main] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
16:27:01.377 WARN  [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:27:01.431 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsService
16:27:02.042 INFO  [main] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
16:27:02.859 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
16:27:02.894 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
16:27:02.909 INFO  [main] c.l.project.ProjectApplication - Started ProjectApplication in 12.266 seconds (process running for 12.749)
16:27:20.471 INFO  [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
16:27:20.471 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
16:27:20.471 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
17:15:37.913 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
17:15:38.001 INFO  [main] c.l.project.ProjectApplication - Starting ProjectApplication using Java 21 with PID 28324 (C:\Users\2440572\OneDrive - Cognizant\Documents\Team-1_Digital-Book-Store-Management-System-main\target\classes started by 2440572 in C:\Users\2440572\OneDrive - Cognizant\Documents\Team-1_Digital-Book-Store-Management-System-main)
17:15:38.001 DEBUG [main] c.l.project.ProjectApplication - Running with Spring Boot v3.3.1, Spring v6.1.10
17:15:38.003 INFO  [main] c.l.project.ProjectApplication - No active profile set, falling back to 1 default profile: "default"
17:15:39.833 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
17:15:40.059 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 210 ms. Found 12 JPA repository interfaces.
17:15:41.632 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
17:15:41.652 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
17:15:41.655 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
17:15:41.655 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.25]
17:15:41.769 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:15:41.769 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3692 ms
17:15:42.277 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
17:15:43.211 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1be3f8f8
17:15:43.217 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
17:15:43.532 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
17:15:43.791 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
17:15:43.909 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
17:15:44.710 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
17:15:47.165 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
17:15:47.430 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
17:15:48.443 DEBUG [main] c.l.project.JwtRequestFilter - Filter 'jwtRequestFilter' configured for use
17:15:48.742 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name myUserDetailsService
17:15:49.084 INFO  [main] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
17:15:50.743 WARN  [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
17:15:51.869 INFO  [main] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
17:15:53.288 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
17:15:53.319 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
17:15:53.345 INFO  [main] c.l.project.ProjectApplication - Started ProjectApplication in 16.529 seconds (process running for 17.421)
17:16:40.550 INFO  [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
17:16:40.552 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
17:16:40.553 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
17:17:22.788 WARN  [http-nio-8080-exec-4] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:17:22.799 WARN  [http-nio-8080-exec-4] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:18:45.407 WARN  [http-nio-8080-exec-6] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:18:45.412 WARN  [http-nio-8080-exec-6] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:18:52.786 WARN  [http-nio-8080-exec-7] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:18:52.791 WARN  [http-nio-8080-exec-7] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:20:26.290 WARN  [http-nio-8080-exec-9] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:20:26.297 WARN  [http-nio-8080-exec-9] o.s.h.c.j.MappingJackson2HttpMessageConverter - Failed to evaluate Jackson deserialization for type [[simple type, class com.libraryManagement.project.entity.User]]: com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Multiple back-reference properties with name 'defaultReference'
17:22:21.092 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
17:22:21.096 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
17:22:21.108 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
17:22:32.261 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
17:22:32.321 INFO  [main] c.l.project.ProjectApplication - Starting ProjectApplication using Java 21 with PID 4884 (C:\Users\2440572\OneDrive - Cognizant\Documents\Team-1_Digital-Book-Store-Management-System-main\target\classes started by 2440572 in C:\Users\2440572\OneDrive - Cognizant\Documents\Team-1_Digital-Book-Store-Management-System-main)
17:22:32.322 DEBUG [main] c.l.project.ProjectApplication - Running with Spring Boot v3.3.1, Spring v6.1.10
17:22:32.322 INFO  [main] c.l.project.ProjectApplication - No active profile set, falling back to 1 default profile: "default"
17:22:33.998 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
17:22:34.148 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 140 ms. Found 12 JPA repository interfaces.
17:22:35.549 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
17:22:35.565 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
17:22:35.568 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
17:22:35.568 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.25]
17:22:35.684 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:22:35.685 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3295 ms
17:22:36.074 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
17:22:36.604 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5341641d
17:22:36.608 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
17:22:36.766 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
17:22:36.908 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
17:22:36.989 INFO  [main] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
17:22:37.526 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
17:22:38.996 INFO  [main] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
17:22:39.174 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
17:22:39.748 DEBUG [main] c.l.project.JwtRequestFilter - Filter 'jwtRequestFilter' configured for use
17:22:39.884 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name myUserDetailsService
